household_id,no_of_household_members,any_constructions_or_renovations_in_the_household
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1245,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1246,4,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1247,5,No
ID1248,3,No
ID1248,3,No
ID1248,3,No
ID1248,3,No
ID1248,3,No
ID1248,3,No
ID1248,3,No
ID1248,3,No
ID1248,3,No
ID1248,3,No
ID1248,3,No
ID1248,3,No
ID1248,3,No
ID1248,3,No
ID1248,3,No
ID1248,3,No
ID1248,3,No
ID1248,3,No
ID1248,3,No
ID1248,3,No
ID1248,3,No
ID1248,3,No
ID1248,3,No
ID1248,3,No
ID1248,3,No
ID1248,3,No
ID1248,3,No
ID1248,3,No
ID1248,3,No
ID1248,3,No
ID1248,3,No
ID1248,3,No
ID1248,3,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1249,5,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1250,4,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1251,6,No
ID1252,3,No
ID1252,3,No
ID1252,3,No
ID1252,3,No
ID1252,3,No
ID1252,3,No
ID1252,3,No
ID1252,3,No
ID1252,3,No
ID1252,3,No
ID1252,3,No
ID1252,3,No
ID1252,3,No
ID1252,3,No
ID1252,3,No
ID1252,3,No
ID1252,3,No
ID1252,3,No
ID1252,3,No
ID1252,3,No
ID1252,3,No
ID1252,3,No
ID1252,3,No
ID1252,3,No
ID1252,3,No
ID1252,3,No
ID1252,3,No
ID1252,3,No
ID1252,3,No
ID1252,3,No
ID1252,3,No
ID1252,3,No
ID1252,3,No
ID1252,3,No
ID1252,3,No
ID1252,3,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1253,4,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1254,6,No
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1255,5,Yes
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1256,3,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1257,4,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1258,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1259,5,No
ID1260,5,No
ID1260,5,No
ID1260,5,No
ID1260,5,No
ID1260,5,No
ID1260,5,No
ID1260,5,No
ID1260,5,No
ID1260,5,No
ID1260,5,No
ID1260,5,No
ID1260,5,No
ID1260,5,No
ID1260,5,No
ID1260,5,No
ID1260,5,No
ID1260,5,No
ID1260,5,No
ID1260,5,No
ID1260,5,No
ID1260,5,No
ID1260,5,No
ID1260,5,No
ID1260,5,No
ID1260,5,No
ID1260,5,No
ID1260,5,No
ID1260,5,No
ID1260,5,No
ID1260,5,No
ID1261,2,No
ID1261,2,No
ID1261,2,No
ID1261,2,No
ID1261,2,No
ID1261,2,No
ID1261,2,No
ID1261,2,No
ID1261,2,No
ID1261,2,No
ID1261,2,No
ID1261,2,No
ID1261,2,No
ID1261,2,No
ID1261,2,No
ID1261,2,No
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1262,4,Yes
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1263,4,No
ID1264,3,No
ID1264,3,No
ID1264,3,No
ID1264,3,No
ID1264,3,No
ID1264,3,No
ID1264,3,No
ID1264,3,No
ID1264,3,No
ID1264,3,No
ID1264,3,No
ID1264,3,No
ID1264,3,No
ID1264,3,No
ID1264,3,No
ID1264,3,No
ID1264,3,No
ID1264,3,No
ID1264,3,No
ID1264,3,No
ID1264,3,No
ID1264,3,No
ID1264,3,No
ID1264,3,No
ID1264,3,No
ID1264,3,No
ID1264,3,No
ID1264,3,No
ID1264,3,No
ID1264,3,No
ID1264,3,No
ID1264,3,No
ID1264,3,No
ID1264,3,No
ID1264,3,No
ID1264,3,No
ID1265,9,No
ID1265,9,No
ID1265,9,No
ID1265,9,No
ID1265,9,No
ID1265,9,No
ID1265,9,No
ID1265,9,No
ID1265,9,No
ID1265,9,No
ID1265,9,No
ID1265,9,No
ID1265,9,No
ID1265,9,No
ID1265,9,No
ID1265,9,No
ID1265,9,No
ID1265,9,No
ID1265,9,No
ID1265,9,No
